Muestras,Insertar0,InsertarM,Insertar1,Buscar0,BuscarM,Buscar1,Eliminar0,EliminarM,Eliminar1
29050,0.0012,0.0009,0.0003,17.4109,16.4191,15.0148,0.0007,16.1071,15.0037
29100,0.0015,0.001,0.0003,16.205,15.0553,15.4418,0.0014,16.4682,15.4311
29150,0.001,0.0009,0.0003,15.0024,14.8618,15.2822,0.0006,15.2785,15.1496
29200,0.0008,0.0005,0.0003,15.794,16.8755,15.4343,0.0008,14.88,15.7135
29250,0.0009,0.0005,0.0003,15.3663,16.0576,15.9138,0.0006,16.3748,14.9828
29300,0.0006,0.0008,0.0003,16.2669,16.2287,16.8852,0.0008,19.1882,18.2835
29350,0.0014,0.001,0.0003,14.939,16.0256,15.2033,0.0006,15.4866,16.074
29400,0.0006,0.0008,0.0003,15.5321,16.1927,16.0495,0.0006,17.4135,15.9213
29450,0.0011,0.0012,0.0003,15.2373,19.2332,19.6865,0.0006,15.9266,15.0395
29500,0.0009,0.0003,0.0003,16.3545,15.3971,18.7256,0.0008,15.2313,16.61
29550,0.0008,0.0003,0.0006,15.1366,16.1338,15.1312,0.0007,15.0465,15.9653
29600,0.0014,0.0003,0.0003,16.0469,15.7382,16.2422,0.0006,15.9729,15.5794
29650,0.0006,0.0011,0.0003,17.0691,15.4193,15.6715,0.0005,15.0903,15.6541
29700,0.0005,0.0008,0.0004,17.5767,17.5838,17.2808,0.0005,16.2812,17.214
29750,0.0011,0.0005,0.0003,15.2031,16.6237,15.3541,0.0008,16.2344,15.2845
29800,0.0012,0.0006,0.0003,16.3539,15.4845,15.4902,0.0012,17.5666,15.3616
29850,0.0011,0.0007,0.0003,15.4677,15.8008,16.3911,0.0009,16.0598,16.1431
29900,0.0012,0.0006,0.0003,15.8674,15.4623,16.0813,0.0008,15.4179,16.0375
29950,0.0009,0.0008,0.0004,15.6392,15.4573,15.1494,0.0004,16.0847,15.9684
30000,0.0009,0.0012,0.0004,16.2079,15.3885,17.117,0.0008,15.8135,15.4451
30050,0.0012,0.0007,0.0003,17.5119,16.3886,15.6113,0.0005,15.9386,16.3226
30100,0.0014,0.0006,0.0004,15.7074,18.9053,17.0761,0.0006,17.3603,15.7727
30150,0.0007,0.0009,0.0003,15.9886,16.3936,15.8909,0.0009,15.3141,14.5667
30200,0.001,0.0004,0.0003,18.6844,17.0412,15.4996,0.0006,15.5229,16.3182
30250,0.0013,0.0004,0.0003,15.3813,15.7169,15.6563,0.0004,15.6681,15.9516
30300,0.0005,0.0012,0.0004,16.8207,16.4588,15.5382,0.0007,15.8836,15.866
30350,0.0008,0.0011,0.0003,15.7742,16.0503,15.9279,0.0005,15.8156,15.7036
30400,0.0009,0.0003,0.0004,15.4975,15.2925,16.5257,0.0005,16.4561,15.7472
30450,0.0007,0.0007,0.0003,15.7734,16.116,15.369,0.0005,15.5061,16.0284
30500,0.0005,0.0005,0.0002,16.5592,16.598,15.2579,0.0004,16.0268,16.0237
30550,0.0009,0.0006,0.0002,16.583,15.6094,16.7842,0.0006,16.3986,16.0196
30600,0.0006,0.0004,0.0003,16.3007,19.0953,15.7838,0.0006,16.3245,16.3584
30650,0.0011,0.0006,0.0004,17.0265,20.6288,18.0988,0.0005,15.951,15.2576
30700,0.0006,0.0003,0.0003,16.2078,16.0362,16.0714,0.0005,15.6655,15.6014
30750,0.0006,0.0008,0.0002,16.6695,17.3204,18.1249,0.0006,16.3995,16.0699
30800,0.0006,0.0004,0.0003,16.611,15.9448,16.3467,0.0004,16.2916,16.1121
30850,0.0014,0.0005,0.0003,16.0374,16.3806,18.0317,0.0006,16.3226,16.8657
30900,0.0009,0.0009,0.0004,16.2289,16.8065,16.1335,0.0005,15.7185,16.2611
30950,0.001,0.0004,0.0002,17.2577,16.2698,16.1643,0.0006,17.808,16.5564
31000,0.0012,0.0004,0.0003,16.4189,16.0909,16.0039,0.0003,15.6777,16.2155
31050,0.0012,0.0003,0.0003,16.297,16.9301,16.1808,0.0005,17.3786,16.6954
31100,0.0008,0.0003,0.0003,17.7992,15.7881,15.7984,0.0006,15.857,15.8767
31150,0.001,0.0013,0.0003,16.1377,16.2945,16.8833,0.0005,16.4356,17.7801
31200,0.0008,0.0013,0.0003,16.394,16.5621,15.9114,0.0005,15.9258,15.9365
31250,0.0013,0.0011,0.0005,17.7429,15.4979,16.4482,0.0007,16.1662,15.8396
31300,0.0009,0.0012,0.0003,16.5298,15.8671,16.7768,0.0005,17.7039,16.203
31350,0.0007,0.0004,0.0003,16.2363,16.5782,16.5158,0.0006,16.9941,16.0224
31400,0.0006,0.0004,0.0002,17.7344,16.18,17.663,0.0008,15.7735,15.7783
31450,0.0012,0.0006,0.0003,15.8686,17.4725,16.5649,0.0005,16.429,16.3671
31500,0.0007,0.0004,0.0003,16.7838,17.7009,16.6055,0.0006,17.0526,16.4497
31550,0.0005,0.0003,0.0002,17.161,16.6802,17.2121,0.0005,16.1481,15.7716
31600,0.0012,0.0003,0.0003,16.8638,16.5737,17.4734,0.0006,18.488,16.849
31650,0.0006,0.0004,0.0003,17.4761,16.0732,16.3782,0.0015,17.2457,17.5237
31700,0.0007,0.0006,0.0004,17.2689,17.433,17.3327,0.0006,17.5725,17.1553
31750,0.0007,0.0004,0.0003,17.5944,16.8606,16.8711,0.0005,15.8404,15.9849
31800,0.0007,0.0004,0.0003,18.0352,17.6233,16.0724,0.0007,16.993,17.0841
31850,0.0005,0.0005,0.0003,16.7339,18.3113,17.3598,0.0006,16.4805,16.6793
31900,0.0008,0.0005,0.0003,17.9849,17.0006,18.1217,0.0011,17.0646,16.8811
31950,0.001,0.0005,0.0003,16.5124,17.2237,16.0143,0.0004,16.5565,17.2547
32000,0.001,0.0004,0.0003,17.2472,16.9663,16.9404,0.0006,18.2748,22.5699
32050,0.0009,0.0012,0.0003,16.4137,18.07,16.7877,0.0005,17.4261,17.062
32100,0.0007,0.0006,0.0003,17.6561,17.3105,17.2048,0.0005,16.4669,17.1508
32150,0.001,0.0004,0.0003,17.1604,16.8322,16.7123,0.0005,17.196,16.7806
32200,0.0006,0.0004,0.0003,18.5019,20.0765,17.0831,0.0006,17.0001,19.4275
32250,0.0169,0.0009,0.0003,16.67,17.5996,16.9549,0.0006,16.713,16.3462
32300,0.0006,0.0013,0.0003,16.9845,17.0793,17.74,0.0005,16.6599,17.0061
32350,0.001,0.0007,0.0003,19.3938,17.7653,17.5607,0.0005,16.6683,18.5352
32400,0.0012,0.0013,0.0003,17.4958,17.2366,17.1242,0.0004,18.0181,16.7109
32450,0.0011,0.0007,0.0003,18.1143,17.2675,17.7356,0.0007,16.6169,17.7208
32500,0.0013,0.0006,0.0003,17.7065,16.3476,16.4865,0.0007,17.3751,16.8543
32550,0.0005,0.0008,0.0003,17.2202,17.1099,17.3561,0.0006,16.3744,17.9364
32600,0.0009,0.0005,0.0003,16.9106,17.3172,16.7436,0.0006,17.0389,17.0914
32650,0.0006,0.0004,0.0003,18.7219,18.2247,17.0414,0.0008,17.3715,17.3757
32700,0.0006,0.0004,0.0002,17.6365,16.9658,17.125,0.0006,17.7871,17.2326
32750,0.0006,0.0012,0.0003,18.8562,17.081,17.8866,0.0005,17.6889,16.8146
32800,0.0014,0.0004,0.0003,17.5009,17.3237,17.0121,0.0005,16.4183,16.4553
32850,0.0007,0.0004,0.0003,16.7944,17.9141,17.4558,0.0007,16.8805,16.6721
32900,0.001,0.0013,0.0004,17.1247,18.4993,17.4843,0.0005,17.3836,17.2229
32950,0.0009,0.0006,0.0002,18.5603,17.9052,16.9888,0.0008,17.2488,16.6524
33000,0.0011,0.0004,0.0003,17.5153,17.5677,17.0036,0.0005,17.0156,17.5433
33050,0.0005,0.0004,0.0003,17.708,19.9799,18.7602,0.0009,18.0253,17.5492
33100,0.0014,0.0012,0.0003,17.1672,17.6165,17.5112,0.0005,16.9694,17.2566
33150,0.0007,0.0005,0.0003,19.8323,18.2118,18.1712,0.0009,18.7082,18.224
33200,0.0008,0.0011,0.0003,17.4865,18.2709,17.769,0.0006,18.1558,16.7971
33250,0.0013,0.001,0.0003,17.9335,18.0189,19.4022,0.0006,23.8037,17.3674
33300,0.0007,0.0015,0.0003,17.6102,17.3704,17.489,0.0006,16.863,17.4258
33350,0.0005,0.0007,0.0003,17.9255,18.5241,17.7679,0.0013,17.7608,17.5342
33400,0.0008,0.0011,0.0003,17.8118,17.2582,17.3933,0.0005,18.8905,18.3292
33450,0.0007,0.0003,0.0004,18.0228,17.1773,20.1026,0.0004,19.4952,18.2465
33500,0.0006,0.0008,0.0002,17.551,17.3297,18.181,0.0009,17.2468,17.1473
33550,0.0005,0.0007,0.0004,18.3494,18.1298,18.0726,0.0006,17.1999,16.8298
33600,0.0009,0.001,0.0003,18.0245,19.3949,17.7571,0.0004,16.8682,17.4176
33650,0.0005,0.0004,0.0003,19.2385,18.629,18.1901,0.0007,18.4944,16.8671
33700,0.0007,0.0008,0.0003,18.0448,17.6219,19.2135,0.0006,17.9303,18.6234
33750,0.0011,0.0005,0.0003,18.2038,17.7457,17.4304,0.0006,18.68,17.3678
33800,0.0005,0.001,0.0003,17.2529,17.679,18.7759,0.0007,18.0802,18.039
33850,0.0005,0.0008,0.0003,19.7306,19.1228,17.982,0.0006,17.0661,17.5004
33900,0.0009,0.0009,0.0003,17.9446,18.9483,16.9779,0.0005,16.9194,18.2827
33950,0.0011,0.0004,0.0003,20.755,17.4656,18.229,0.0007,17.4071,18.7658
34000,0.0008,0.0009,0.0003,18.3564,18.2225,17.0801,0.0007,17.4739,17.7298
34050,0.0006,0.0016,0.0003,19.6652,18.0975,18.1084,0.0008,17.8637,18.0969
34100,0.0005,0.0009,0.0003,18.848,17.4585,17.2405,0.0005,18.0545,17.2166
34150,0.0013,0.0012,0.0002,18.2633,18.0954,17.4526,0.0005,17.0836,17.4271
34200,0.0006,0.0003,0.0003,18.0792,18.7534,18.4874,0.0006,17.5969,18.1008
34250,0.0006,0.0009,0.0003,17.9123,17.5583,17.4137,0.0005,17.2864,18.3375
34300,0.0009,0.0004,0.0003,18.1672,17.834,17.5236,0.0007,17.3328,17.7852
34350,0.0013,0.0008,0.0003,18.6411,19.7162,19.5516,0.0005,18.2122,18.5744
34400,0.0006,0.0008,0.0003,19.0532,18.2763,17.6976,0.0005,17.6595,17.683
34450,0.0005,0.0008,0.0003,20.1944,19.571,18.7564,0.0011,18.1287,17.9212
34500,0.0006,0.0012,0.0004,18.5819,18.6751,17.3383,0.0006,17.6713,18.3013
34550,0.0009,0.0008,0.0003,20.4383,17.6962,18.7813,0.0006,18.2151,17.7201
34600,0.0011,0.0012,0.0003,19.0729,19.2629,17.5795,0.0004,18.2759,19.0306
34650,0.0014,0.0009,0.0003,18.8244,17.6998,18.732,0.0013,17.658,18.3808
34700,0.0005,0.0011,0.0003,19.0709,17.4102,17.6518,0.0004,17.6949,18.5744
34750,0.0015,0.0005,0.0003,18.5881,24.3648,18.1817,0.0004,18.3868,17.6826
34800,0.0009,0.0009,0.0003,18.583,18.4238,19.133,0.0006,18.1281,19.3126
34850,0.0007,0.0004,0.0003,18.3465,17.6589,17.4992,0.0004,18.1999,17.832
34900,0.0005,0.0008,0.0003,20.1001,18.6457,17.7037,0.0005,18.336,18.8739
34950,0.0015,0.0008,0.0004,18.9256,18.5704,18.672,0.0019,18.0006,17.7693
35000,0.0005,0.0007,0.0003,18.6197,17.9801,17.6411,0.0005,18.9179,18.7869
35050,0.0011,0.0085,0.0004,18.4986,17.8759,18.3392,0.0005,17.8997,18.0243
35100,0.0009,0.0006,0.0003,19.4071,17.4177,18.0332,0.0006,19.7678,19.322
35150,0.0017,0.0012,0.0003,20.6591,20.7792,18.1089,0.0004,19.4101,22.2626
35200,0.0005,0.0009,0.0003,18.1754,18.5481,19.6925,0.0006,18.7502,18.1058
35250,0.0008,0.0007,0.0003,19.226,18.3733,18.1955,0.0005,17.6831,17.6651
35300,0.0009,0.0004,0.0003,19.0254,18.8474,18.6834,0.0006,19.0169,18.3819
35350,0.0007,0.0007,0.0004,18.5024,18.2566,18.7692,0.0004,17.7489,18.1886
35400,0.0006,0.0004,0.0002,19.7089,19.8311,19.7075,0.0006,22.3241,20.1221
35450,0.0011,0.0009,0.0003,19.0779,18.6284,18.3558,0.0005,18.6947,17.9884
35500,0.0011,0.0004,0.0003,18.7631,19.6753,18.2345,0.0004,18.0646,19.4787
35550,0.0006,0.0007,0.0003,19.0033,19.2085,18.1899,0.0009,18.3035,18.629
35600,0.0006,0.0008,0.0003,18.6856,19.3825,18.9209,0.0005,19.0949,18.5733
35650,0.0006,0.0008,0.0004,19.6114,18.6395,17.8225,0.0004,18.7334,18.901
35700,0.0009,0.001,0.0003,19.0923,18.321,17.9941,0.0005,18.9187,18.3408
35750,0.0008,0.0007,0.0003,18.1727,18.2132,19.0717,0.0004,18.6227,18.1343
35800,0.001,0.0015,0.0003,18.6724,19.8428,18.9328,0.0006,18.1284,18.9522
35850,0.0006,0.0006,0.0003,19.3018,19.2705,18.4228,0.0006,18.332,19.188
35900,0.0013,0.0005,0.0002,18.423,18.8384,19.2395,0.0005,19.5496,18.3777
35950,0.0012,0.0008,0.0003,19.972,18.7959,18.8847,0.0006,19.4489,19.002
36000,0.0007,0.0011,0.0003,19.6495,18.1866,18.1835,0.0004,19.0224,18.4761
36050,0.0006,0.0004,0.0003,21.0145,18.8751,18.8049,0.0007,20.662,19.0917
36100,0.0013,0.001,0.0003,19.3138,19.6734,18.9908,0.0004,19.11,18.1926
36150,0.0008,0.0011,0.0002,20.3294,18.7871,20.1043,0.0006,18.8438,18.6952
36200,0.0006,0.0012,0.0002,19.7679,18.5032,18.1118,0.0004,18.6371,18.4936
36250,0.0009,0.001,0.0003,20.5022,21.4139,18.5587,0.0006,18.7442,18.7373
36300,0.0009,0.0009,0.0003,19.0014,19.5217,19.4624,0.0006,18.9048,18.2192
36350,0.0006,0.001,0.0003,19.5203,19.3572,19.5287,0.0006,19.4137,24.7506
36400,0.0009,0.001,0.0003,21.743,19.4009,19.7831,0.0005,19.5614,19.5936
36450,0.0012,0.0009,0.0003,19.7025,19.9815,18.7735,0.0006,18.6826,19.4729
36500,0.0007,0.0009,0.0003,19.3169,22.43,21.0124,0.0007,20.1121,23.8983
36550,0.008,0.0009,0.0002,18.751,19.6891,18.5029,0.0005,18.9697,18.5737
36600,0.0008,0.0005,0.0003,18.6181,18.4985,20.3154,0.0011,21.5673,19.4868
36650,0.0012,0.0005,0.0004,19.7555,18.7752,19.2531,0.001,18.808,19.6715
36700,0.0008,0.0005,0.0003,22.568,19.7499,18.8467,0.0005,18.7216,18.8643
36750,0.001,0.0006,0.0003,21.1207,19.8917,18.7757,0.0005,19.1325,19.2755
36800,0.0009,0.0008,0.0003,20.6327,20.6473,19.8304,0.001,19.3671,19.4342
36850,0.0008,0.0007,0.0003,20.1677,20.0975,19.2242,0.0006,19.3594,18.5013
36900,0.0011,0.0012,0.0003,19.5651,19.5782,19.5843,0.0004,19.4649,21.5533
36950,0.0006,0.0012,0.0004,23.092,20.2089,19.5109,0.0005,19.4198,21.5032
37000,0.001,0.0009,0.0003,20.7601,19.6948,19.1984,0.0006,18.8834,19.2334
37050,0.0009,0.0009,0.0003,22.6504,19.3649,19.7554,0.0008,20.7597,20.5266
37100,0.0011,0.0007,0.0002,19.0714,19.4347,19.0096,0.0008,19.7448,19.3362
37150,0.0007,0.0012,0.0006,20.7479,20.7342,19.9725,0.0004,20.9127,19.5782
37200,0.0006,0.0009,0.0003,19.4011,18.9823,19.4565,0.0005,18.7666,19.4261
37250,0.0007,0.0008,0.0003,20.6988,19.3322,19.7124,0.0006,18.6434,19.8218
37300,0.0011,0.001,0.0003,19.1718,19.5897,20.5489,0.0008,19.1337,19.3861
37350,0.0008,0.0008,0.0003,19.2342,19.7946,19.183,0.0005,19.5652,19.2038
37400,0.0009,0.0005,0.0003,21.2423,19.1858,18.7686,0.0004,19.5845,20.4719
37450,0.0009,0.0007,0.0003,19.8241,19.0824,19.292,0.0005,19.1114,19.3244
37500,0.0007,0.001,0.0003,21.1272,21.3741,22.2011,0.0007,19.35,22.7053
37550,0.001,0.0011,0.0003,21.866,20.2056,20.8058,0.0004,19.2981,19.4852
37600,0.0008,0.001,0.0003,21.2284,19.3815,20.8162,0.0009,19.7028,20.757
37650,0.0011,0.001,0.0003,20.3238,20.9171,20.0842,0.0005,20.0892,19.1813
37700,0.001,0.0014,0.0003,19.9045,20.8587,20,0.0008,20.0409,18.7861
37750,0.0007,0.0011,0.0003,19.9428,20.2388,19.4685,0.0005,21.0481,19.6639
37800,0.0014,0.001,0.0004,20.347,19.8759,19.4687,0.0005,19.5574,20.7637
37850,0.0009,0.0008,0.0002,21.6305,20.0957,20.7878,0.0009,24.7177,19.577
37900,0.0007,0.0011,0.0003,19.8681,19.8374,20.4449,0.0008,19.3942,19.5444
37950,0.0014,0.0008,0.0003,19.749,20.3825,19.3609,0.0007,19.8082,19.9308
38000,0.0009,0.0008,0.0003,21.1918,19.0752,19.9941,0.0008,19.629,19.5313
38050,0.0006,0.0007,0.0003,21.6211,21.8561,22.6834,0.0007,24.4014,19.9007
38100,0.0009,0.0004,0.0003,20.6076,20.097,19.151,0.0005,22.3089,21.4251
38150,0.0011,0.0009,0.0003,19.8594,21.4323,19.3681,0.0004,19.4063,20.0691
38200,0.0013,0.0012,0.0003,19.8722,20.6836,21.0545,0.0006,20.724,22.7791
38250,0.0008,0.0027,0.0006,20.834,20.461,19.918,0.0006,19.7163,19.2232
38300,0.0013,0.0008,0.0003,20.4672,20.9071,22.3208,0.0007,20.8226,20.668
38350,0.0016,0.0009,0.0003,20.0527,20.0743,20.2194,0.0005,26.5227,22.4721
38400,0.0013,0.001,0.0003,24.3149,21.2907,20.3795,0.0007,19.8759,19.4725
38450,0.0007,0.001,0.0003,20.9393,20.5678,19.3667,0.001,20.9456,20.2237
38500,0.0006,0.0012,0.0003,20.2252,19.6129,20.0944,0.0005,20.7943,19.3297
38550,0.0009,0.0009,0.0003,21.5213,20.5527,20.6342,0.0006,20.8642,20.9548
38600,0.0006,0.0007,0.0003,22.6682,20.3509,20.0088,0.0004,19.4871,19.8312
38650,0.0007,0.0006,0.0003,22.5338,23.4191,20.8062,0.0004,20.191,21.5743
38700,0.0005,0.0012,0.0003,20.8153,20.0729,21.629,0.0009,19.4771,20.8175
38750,0.0009,0.0004,0.0003,21.1335,20.2391,21.7613,0.0006,19.7134,19.3121
38800,0.0008,0.0005,0.0003,21.6383,19.9304,20.1058,0.0007,20.0113,20.6021
38850,0.0013,0.0011,0.0004,20.6884,19.5174,20.7824,0.0005,20.2458,19.5763
38900,0.0013,0.0007,0.0003,21.0736,23.3818,22.5289,0.0007,20.3666,20.6301
38950,0.0012,0.0012,0.0003,21.2025,19.7489,19.5273,0.0004,20.6724,20.7472
39000,0.0011,0.0008,0.0002,20.7742,20.6281,20.416,0.0006,19.6822,21.0196
39050,0.0018,0.0008,0.0002,21.1444,22.4918,20.2006,0.0004,21.9245,22.7711
39100,0.0012,0.001,0.0003,20.7889,21.9812,21.9494,0.0009,20.4202,21.3659
39150,0.0009,0.0013,0.0003,20.5708,20.916,20.9834,0.0006,20.5156,20.3904
39200,0.0021,0.0009,0.0003,21.4401,20.049,20.2372,0.0005,20.174,20.7371
39250,0.0008,0.0008,0.0003,20.416,20.8461,21.1611,0.0006,20.1575,19.8416
39300,0.0009,0.0004,0.0003,20.8708,20.957,20.3765,0.0006,21.5109,20.612
39350,0.0012,0.0011,0.0003,20.5911,20.6765,20.0955,0.0004,21.1389,20.4965
39400,0.0006,0.001,0.0003,20.6533,21.0127,19.9146,0.0005,21.03,21.0193
39450,0.0011,0.0014,0.0003,22.1093,21.0316,20.3236,0.0005,20.0351,20.7448
39500,0.0005,0.0014,0.0003,20.2464,21.8192,22.705,0.0007,21.2792,20.7899
39550,0.0007,0.0012,0.0003,21.0687,21.2746,20.8294,0.0004,21.1142,20.0562
39600,0.0011,0.0004,0.0003,21.4127,22.1622,20.9558,0.0006,21.2782,19.8879
39650,0.0007,0.0005,0.0003,21.5141,20.2704,21.9831,0.0007,21.2841,21.1
39700,0.001,0.0006,0.0003,21.6026,20.5738,20.6381,0.0008,20.6844,20.0811
39750,0.0005,0.0018,0.0004,21.0672,19.6418,20.8949,0.0007,22.3019,21.2984
39800,0.0007,0.0004,0.0003,21.5091,22.0096,20.4612,0.0006,22.5185,20.2711
39850,0.0008,0.0004,0.0003,20.8478,22.2812,21.5328,0.0005,21.0909,20.6703
39900,0.0006,0.0007,0.0003,20.9399,20.6543,20.7291,0.0005,20.1802,21.8974
39950,0.0006,0.0021,0.0008,21.8862,21.0482,21.6239,0.0005,20.9482,21.1503
40000,0.0009,0.0016,0.0002,21.4143,21.4947,20.2069,0.0004,21.4818,21.8084
40050,0.0009,0.0008,0.0003,24.5228,22.4597,20.4909,0.0004,20.4772,21.2372
40100,0.0005,0.0008,0.0003,21.0379,23.6777,22.068,0.0006,22.3806,22.9256
40150,0.0008,0.0011,0.0004,20.9766,21.6267,21.4091,0.0006,20.3646,20.4035
40200,0.001,0.0011,0.0003,22.8681,21.7636,20.1304,0.0005,21.7771,22.3848
40250,0.0006,0.0008,0.0003,21.8144,22.0531,21.7046,0.0004,20.5669,22.1732
40300,0.0006,0.0011,0.0003,21.6901,21.3216,21.2131,0.0006,20.4849,20.9655
40350,0.0009,0.0009,0.0003,25.879,21.383,21.2939,0.0006,21.035,23.3406
40400,0.0011,0.0005,0.0003,22.0538,21.1624,21.0424,0.0005,20.2598,21.1429
40450,0.001,0.0008,0.0003,21.4939,20.6883,21.0944,0.0004,20.4425,20.8269
40500,0.0016,0.001,0.0003,21.7844,20.7399,21.2294,0.0008,21.6228,21.5327
40550,0.0011,0.0013,0.0011,23.5075,20.7764,22.6719,0.0006,21.209,20.9469
40600,0.0009,0.0012,0.0003,22.0094,21.4742,24.7205,0.0007,23.2605,22.2029
40650,0.0008,0.001,0.0003,21.8541,21.4787,22.1558,0.0006,21.2323,21.0658
40700,0.0009,0.0009,0.0003,22.342,21.6117,22.3423,0.0005,21.2056,20.8517
40750,0.001,0.001,0.0003,22.1831,23.4981,21.3865,0.0007,21.5247,21.5482
40800,0.001,0.0004,0.0002,20.9779,22.0514,21.0018,0.0005,21.0669,20.3768
40850,0.0006,0.0008,0.0003,22.0831,22.1512,21.4342,0.0006,20.628,20.6744
40900,0.0007,0.0013,0.0003,22.4888,21.9269,20.7068,0.0004,20.8804,20.3309
40950,0.0015,0.0008,0.0003,22.2144,22.7935,20.641,0.0007,22.9844,21.7699
41000,0.0009,0.0004,0.0004,21.3838,22.5795,22.0334,0.0007,21.0477,21.9759
41050,0.0015,0.0008,0.0003,23.7164,21.9604,21.4795,0.0005,21.2541,22.7091
41100,0.0007,0.0005,0.0004,21.8531,22.1401,21.1999,0.0005,21.9013,21.4096
41150,0.001,0.0005,0.0003,22.1756,21.0597,21.604,0.0006,21.2983,21.9296
41200,0.0012,0.0013,0.0004,23.8297,21.8106,21.5317,0.0013,22.0052,21.5393
41250,0.0013,0.0009,0.0003,23.2927,24.5559,22.7576,0.0008,22.9236,21.2715
41300,0.0008,0.0009,0.0003,22.0415,23.7295,21.4577,0.0005,21.8579,22.1976
41350,0.0008,0.001,0.0003,27.6059,26.2839,21.2885,0.0003,21.915,21.132
41400,0.0007,0.001,0.0003,21.9007,21.1585,21.1088,0.0004,20.9342,21.9423
41450,0.0011,0.0004,0.0002,21.9418,21.935,21.3215,0.0004,21.6003,21.792
41500,0.0008,0.0007,0.0004,22.8269,21.2283,22.739,0.0006,23.26,25.7169
41550,0.0016,0.0006,0.0003,23.1128,22.7786,21.6782,0.0007,24.0875,26.8135
41600,0.0014,0.0004,0.0003,21.8574,21.6038,21.7474,0.0004,22.0649,22.2375
41650,0.001,0.0009,0.0003,21.536,22.5954,22.2826,0.0013,22.2168,22.0639
41700,0.0011,0.0011,0.0004,23.2029,21.9269,23.195,0.0006,22.1974,21.529
41750,0.0008,0.0014,0.0003,23.2511,25.6109,23.7149,0.0011,23.4903,21.4618
41800,0.0014,0.0004,0.0003,22.1233,22.4036,21.4881,0.0007,22.4702,21.4516
41850,0.0011,0.0009,0.0004,29.448,31.3519,24.6482,0.0009,22.5927,23.274
41900,0.0013,0.0008,0.0003,21.385,21.3597,23.5153,0.0006,23.5219,23.1972
41950,0.0017,0.0008,0.0004,21.4787,22.3089,22.3406,0.0009,22.153,21.9625
42000,0.0011,0.001,0.0004,22.7189,23.4632,21.8227,0.0008,21.6405,23.6558
42050,0.0012,0.0009,0.0003,21.6132,23.0395,21.9693,0.0009,22.243,22.178
42100,0.0007,0.001,0.0003,22.2833,21.5425,21.6444,0.0005,21.2459,21.6686
42150,0.0011,0.0006,0.0003,22.6332,22.1837,22.7186,0.001,22.0244,22.727
42200,0.0007,0.0005,0.0003,23.3757,22.315,21.9342,0.0011,22.4451,23.5338
42250,0.0011,0.0008,0.0003,22.0136,22.8152,21.9909,0.0005,22.0344,21.8773
42300,0.0007,0.0008,0.0003,22.8457,24.4445,22.8588,0.0223,21.9291,22.3003
42350,0.0009,0.0018,0.0003,23.3871,27.8189,23.5814,0.0004,23.9828,23.8306
42400,0.0017,0.001,0.0003,26.4622,23.2022,21.7456,0.0005,22.7549,23.2706
42450,0.0009,0.0008,0.0003,23.1927,24.9786,24.5782,0.0008,23.1726,22.5897
42500,0.0005,0.0013,0.0003,26.6593,25.7538,23.5284,0.0007,23.9979,22.9005
42550,0.001,0.0008,0.0003,24.2845,23.6061,22.5105,0.0007,22.1367,22.3592
42600,0.0016,0.0014,0.0003,22.5593,22.2217,23.6092,0.002,22.8647,22.4199
42650,0.0006,0.0015,0.0003,23.8367,22.8107,22.6416,0.0007,22.0522,22.7685
42700,0.0012,0.0016,0.0003,23.8356,24.2574,22.3261,0.0006,22.0933,21.9928
42750,0.0016,0.0013,0.0005,22.6498,22.2921,22.5989,0.0006,23.2716,26.7683
42800,0.0013,0.0014,0.0002,23.4742,21.8211,22.6542,0.0009,23.1181,24.7859
42850,0.0012,0.0007,0.0003,23.0395,22.4867,22.4441,0.0009,22.0949,22.6194
42900,0.0012,0.0012,0.0004,22.322,22.8615,23.4287,0.0006,23.6483,21.9065
42950,0.0171,0.0008,0.0004,22.2698,23.0098,22.076,0.0006,22.9236,22.07
43000,0.0006,0.0009,0.0003,23.4231,24.1581,25.585,0.0007,22.0479,23.4582
43050,0.0011,0.0005,0.0003,24.1041,22.0982,22.4922,0.0006,22.4818,22.5166
43100,0.0011,0.0012,0.0008,22.8073,22.9825,22.0436,0.0006,22.675,21.9498
43150,0.0012,0.0012,0.0003,22.3514,23.0822,22.2848,0.0005,22.7966,22.195
43200,0.001,0.0009,0.0003,22.6179,22.9483,22.3778,0.0006,22.4853,23.3468
43250,0.0013,0.0004,0.0003,29.7436,22.6328,23.0947,0.0006,22.2616,24.3613
43300,0.0014,0.0009,0.0003,22.8537,23.1878,22.8886,0.0009,23.4203,22.1385
43350,0.0018,0.0004,0.0003,23.005,23.3249,22.3352,0.0008,22.1064,22.5647
43400,0.0014,0.0009,0.0003,24.6653,22.6939,22.7895,0.0005,22.4001,23.4421
43450,0.0011,0.0009,0.0003,23.4881,23.4687,23.0789,0.0006,22.8917,23.2611
43500,0.0011,0.0007,0.0003,22.6447,23.0302,23.0529,0.0012,23.383,22.2989
43550,0.0011,0.0004,0.0003,22.8356,22.265,23.1685,0.0006,22.7295,24.0086
43600,0.0015,0.0007,0.0003,23.0254,22.5256,22.7775,0.0006,23.2023,23.5297
43650,0.001,0.0006,0.0003,22.3407,23.2771,22.3544,0.0007,22.5299,22.5586
43700,0.0021,0.0012,0.0003,22.7302,23.9723,22.3305,0.0024,26.0716,24.1019
